rpm,cht_c,egt_c,oil_press_bar,oil_temp_c,fuel_flow_lph,vibration_g,battery_v,injection_deg,cht_residual,egt_residual,oil_pressure_residual,vibration_residual,degradation,fault,rul
4816.852,173.531,707.827,3.621,88.992,15.126,0.1012,13.849,20.866,76.731,82.542,0.879,0.0266,100.0,sensor_drift,145.93
5030.247,150.02,805.447,2.778,111.304,20.871,0.1647,14.024,23.802,38.939,130.261,-0.497,0.1023,95.669,coking_degradation,153.1
4859.803,98.479,691.687,3.617,97.681,14.036,0.1335,12.597,21.403,1.051,60.851,0.767,0.0622,39.368,battery_alternator_health,374.91
5338.39,113.456,566.661,3.425,100.709,12.1,0.352,13.884,21.336,-1.18,-146.45,-0.621,0.2649,84.183,combustion_instability,196.84
4999.215,159.765,773.495,4.162,112.691,17.159,0.1194,13.869,23.379,53.637,111.318,0.964,0.0594,100.0,coking_degradation,146.76
5029.457,102.718,638.62,3.752,100.815,16.271,0.1257,13.905,24.281,-3.731,-27.225,0.479,0.0634,23.82,healthy,428.54
4897.41,118.299,635.284,1.036,140.409,17.43,0.2016,14.069,24.775,15.972,-9.11,-1.908,0.1334,62.34,lubrication_issue,288.29
5331.729,101.964,702.304,3.015,104.314,17.277,0.2843,14.15,24.471,-17.582,-17.696,-1.015,0.1978,74.078,abnormal_vibration,229.65
4972.101,168.686,754.421,3.578,128.999,16.111,0.1238,14.097,20.328,64.691,99.221,0.448,0.0616,100.0,overheating,160.24
5406.633,117.308,678.045,2.507,97.212,17.339,0.2091,13.874,25.613,-5.297,-41.955,-1.693,0.1166,60.202,combustion_instability,276.77
4890.684,147.52,651.272,3.002,89.461,15.266,0.1284,13.904,20.698,47.626,12.417,0.076,0.0597,69.277,sensor_drift,245.84
4902.935,123.453,712.147,3.824,92.441,14.568,0.2387,14.38,28.92,23.767,72.483,0.867,0.171,76.383,injection_timing_issue,247.2
5010.941,103.356,644.981,4.07,93.863,17.445,0.105,13.83,24.996,-3.527,-19.879,0.842,0.0442,23.956,healthy,426.24
4420.133,129.854,559.105,3.292,101.635,15.045,0.3816,13.823,23.434,34.854,-60.895,0.792,0.2752,100.0,misfire,145.65
5259.779,98.306,816.29,2.936,103.499,12.762,0.2057,13.943,33.173,-13.848,116.005,-0.913,0.1249,74.476,injection_timing_issue,237.31
4878.307,126.393,677.838,0.895,142.2,14.268,0.2999,14.177,23.043,27.992,43.207,-2.0,0.2302,100.0,lubrication_issue,137.4
5260.334,137.133,811.146,3.062,108.767,18.047,0.1277,13.999,22.607,19.673,100.192,-0.789,0.0468,67.156,coking_degradation,272.21
4611.51,129.059,721.753,2.552,92.926,16.45,0.2014,13.856,21.204,34.059,101.753,0.052,0.1103,75.581,abnormal_vibration,224.9
4800.751,152.678,817.872,3.28,115.175,18.641,0.1692,13.87,24.66,53.007,188.455,0.579,0.0933,100.0,coking_degradation,164.22
4995.185,114.96,733.63,3.817,89.755,17.247,0.3167,13.816,24.732,8.905,72.002,0.629,0.2563,72.066,abnormal_vibration,258.54
5163.5,123.346,581.675,2.899,85.835,15.119,0.3131,14.334,26.831,12.686,-105.994,-0.71,0.24,85.555,combustion_instability,200.4
4952.375,146.607,740.136,3.881,126.543,14.133,0.1228,14.337,23.005,45.379,92.443,0.801,0.059,94.425,overheating,164.04
5031.267,98.004,692.835,3.603,98.924,15.848,0.1531,12.689,22.62,-8.095,27.511,0.325,0.0906,39.55,battery_alternator_health,374.31
5253.463,164.56,817.309,3.715,117.759,20.395,0.1733,14.157,24.325,45.027,102.896,-0.119,0.093,94.994,coking_degradation,162.85
5155.841,154.157,692.149,3.627,91.705,14.815,0.0536,14.181,24.572,44.109,6.468,0.037,-0.0189,51.245,sensor_drift,315.89
5282.055,103.436,707.581,3.532,92.613,17.229,0.3571,13.841,24.619,-14.074,-5.646,-0.374,0.2745,69.251,abnormal_vibration,260.22
4871.101,109.281,766.581,3.609,89.627,13.383,0.2367,14.02,14.928,12.054,135.016,0.731,0.1664,84.051,injection_timing_issue,195.27
5122.966,110.377,636.095,2.875,101.695,14.777,0.0681,14.28,24.261,1.681,-43.593,-0.632,-0.0017,20.412,healthy,439.1
5230.194,141.341,773.641,3.464,120.753,18.208,0.1672,14.333,23.794,24.925,67.79,-0.312,0.0887,67.531,coking_degradation,250.19
5288.804,102.828,631.296,2.686,101.492,15.558,0.1743,12.656,20.171,-13.282,-79.805,-1.236,0.0912,71.77,battery_alternator_health,244.01
4834.389,114.789,638.135,1.395,114.144,15.54,0.2532,14.202,23.194,16.874,8.865,-1.391,0.1799,69.725,lubrication_issue,268.32
4426.268,104.863,569.063,3.085,88.344,18.044,0.287,14.098,21.559,9.863,-50.937,0.585,0.1811,69.928,misfire,254.25
5173.228,101.88,709.361,2.573,101.891,16.417,0.076,12.357,21.168,-10.466,17.347,-1.06,0.0022,36.194,battery_alternator_health,369.65
5094.948,164.867,810.073,2.755,117.412,15.758,0.1177,13.91,20.933,56.311,133.466,-0.682,0.0501,100.0,overheating,141.31
5070.887,118.432,661.058,1.018,140.662,15.258,0.1787,13.949,24.916,11.338,-10.218,-2.359,0.113,69.835,lubrication_issue,246.9
4976.075,102.701,793.057,3.072,87.064,12.391,0.2393,13.902,31.31,2.267,144.581,-0.068,0.1774,68.515,injector_abnormality,245.47
5017.898,124.349,732.856,3.272,85.998,19.207,0.1243,14.371,17.693,15.426,63.221,0.027,0.0628,50.271,injection_timing_issue,333.69
4746.362,107.902,633.322,3.578,95.557,14.438,0.2886,13.944,23.994,12.902,13.322,1.012,0.2083,66.925,abnormal_vibration,269.89
4488.95,109.288,582.459,3.264,91.006,18.76,0.1889,13.938,24.522,14.288,-37.541,0.764,0.088,53.582,misfire,309.37
4788.716,96.119,779.608,3.944,100.481,13.763,0.3579,13.82,23.875,1.119,159.608,1.272,0.281,99.817,combustion_instability,163.36
5277.584,159.245,812.684,4.011,113.301,17.566,0.1396,13.856,20.019,41.575,99.587,0.117,0.0573,79.592,coking_degradation,223.02
4949.348,120.956,730.998,3.317,100.803,9.79,0.1941,13.957,32.455,24.192,92.535,0.244,0.13,77.532,injector_abnormality,214.74
5216.436,115.183,689.407,3.943,94.271,17.84,0.1504,11.601,20.501,-0.314,-13.232,0.202,0.073,34.098,battery_alternator_health,390.87
5100.182,112.841,705.113,2.522,87.196,16.771,0.1132,13.185,24.889,3.063,25.539,-0.929,0.0452,36.392,battery_alternator_health,359.98
4967.558,159.547,667.432,2.512,97.048,17.302,0.1159,14.323,24.82,54.542,10.668,-0.606,0.0533,69.719,sensor_drift,249.36
5277.723,110.495,620.972,3.915,89.965,14.372,0.1174,14.293,20.38,-3.986,-85.762,0.02,0.0352,29.411,healthy,410.0
5083.721,128.659,695.663,1.465,140.481,14.85,0.1505,14.206,22.263,21.461,22.894,-1.944,0.0838,75.64,lubrication_issue,225.54
4898.646,115.915,760.332,4.109,95.393,9.707,0.2253,14.3,15.478,20.915,131.162,1.162,0.1572,100.0,injector_abnormality,159.74
5089.288,140.07,640.836,1.749,120.135,16.019,0.1552,14.23,24.901,31.479,-35.274,-1.675,0.088,74.395,lubrication_issue,238.63
4650.916,131.537,600.811,3.628,98.249,15.092,0.2044,13.895,24.531,36.537,-19.189,1.128,0.1164,72.583,misfire,237.25
5446.665,101.487,791.629,2.856,96.155,17.869,0.2684,14.327,19.948,-23.248,71.629,-1.344,0.1727,87.259,combustion_instability,204.37
4931.091,146.657,795.422,3.225,121.606,17.091,0.1112,14.068,20.272,43.322,145.644,0.198,0.0457,90.516,coking_degradation,178.1
4817.364,103.426,652.138,4.173,91.041,16.756,0.1758,12.244,23.501,4.976,23.5,1.429,0.1012,51.309,battery_alternator_health,308.12
4692.992,118.291,540.277,3.401,99.123,16.34,0.2103,14.135,23.38,23.291,-79.723,0.901,0.1257,82.725,misfire,216.91
5228.831,136.042,681.454,1.754,123.102,15.714,0.1738,14.145,21.482,22.175,-19.164,-2.018,0.0955,77.234,lubrication_issue,215.57
5221.986,120.743,721.096,2.661,86.226,20.003,0.1986,13.831,27.746,2.86,13.132,-1.094,0.1209,50.12,injection_timing_issue,335.19
5114.306,157.203,808.357,2.779,114.998,19.474,0.1218,14.194,21.733,44.156,120.834,-0.706,0.0527,95.097,coking_degradation,168.28
5238.9,123.933,648.895,3.027,90.275,15.88,0.1098,11.856,23.947,9.496,-53.867,-0.77,0.0307,53.209,battery_alternator_health,301.43
4966.369,168.846,629.73,4.119,96.422,14.471,0.125,14.324,23.365,66.72,-21.159,1.003,0.0623,92.764,sensor_drift,171.14
5116.624,152.17,633.204,3.102,89.01,14.855,0.0807,14.031,21.096,43.651,-45.498,-0.389,0.0113,69.164,sensor_drift,259.84
4859.329,122.023,660.999,2.528,99.723,17.595,0.2357,13.801,22.427,21.055,23.129,-0.321,0.1644,64.622,abnormal_vibration,286.58
5055.902,119.93,789.372,4.116,97.885,20.191,0.2066,14.189,15.453,8.503,110.928,0.776,0.1422,77.181,injection_timing_issue,243.02
5064.828,145.695,751.787,3.132,112.718,19.726,0.1847,14.149,21.385,34.377,72.666,-0.23,0.1196,78.89,coking_degradation,225.67
5073.083,106.009,717.823,3.466,99.098,14.453,0.0982,14.214,20.71,-0.367,47.763,0.083,0.0323,17.324,healthy,446.3
4692.87,108.788,574.735,3.132,93.503,16.775,0.2043,14.088,20.532,13.788,-45.265,0.632,0.1198,62.218,misfire,291.16
5081.982,105.696,818.043,2.96,87.364,19.989,0.2072,14.352,16.624,-6.572,135.307,-0.445,0.1406,81.369,injection_timing_issue,202.11
5171.847,103.753,797.581,3.056,95.052,18.893,0.2721,13.948,25.319,-11.014,100.861,-0.573,0.1984,71.852,combustion_instability,263.41
5256.959,174.906,711.858,3.42,97.14,14.169,0.0945,14.267,21.927,61.459,9.268,-0.422,0.0139,66.435,sensor_drift,271.08
5090.926,100.436,658.797,2.666,89.192,17.442,0.1309,12.134,24.742,-9.642,-20.453,-0.761,0.0636,46.702,battery_alternator_health,348.76
5273.572,143.398,643.236,4.051,102.742,14.847,0.1401,14.284,21.848,28.608,-63.701,0.167,0.0582,62.777,sensor_drift,288.03
4751.908,102.176,750.141,2.697,87.33,9.334,0.1929,13.852,31.144,7.176,130.141,0.117,0.113,61.551,injector_abnormality,285.34
4411.197,109.888,616.469,4.143,98.094,17.825,0.2883,14.18,23.088,14.888,-3.531,1.643,0.1812,72.043,misfire,258.18
4404.197,110.011,710.004,2.95,87.475,16.739,0.319,14.287,23.812,15.011,90.004,0.45,0.2114,74.614,combustion_instability,224.75
4862.282,168.071,779.404,3.592,115.995,17.008,0.1813,14.024,24.31,67.571,142.177,0.736,0.1103,100.0,overheating,143.54
5035.786,151.265,781.223,2.69,120.796,18.022,0.1998,14.056,20.571,42.811,110.738,-0.599,0.137,99.291,coking_degradation,160.53
5051.896,105.157,764.218,4.109,98.954,17.301,0.1341,14.055,12.49,-3.219,92.275,0.78,0.0699,49.739,injection_timing_issue,323.48
5031.963,112.751,669.336,3.813,88.908,17.602,0.126,13.947,20.032,4.87,0.379,0.534,0.0635,18.759,healthy,431.64
4887.545,118.374,666.462,3.682,97.635,17.246,0.0563,14.266,22.288,16.627,24.212,0.763,-0.0127,31.036,healthy,385.18
5210.063,122.952,673.48,1.516,111.163,16.123,0.2973,13.88,23.335,9.426,-24.577,-2.21,0.2205,78.823,lubrication_issue,229.75
4512.951,121.114,579.68,3.462,87.123,16.745,0.2452,14.088,20.761,26.114,-40.32,0.962,0.1462,69.96,misfire,256.85
5042.66,150.67,829.868,3.767,132.17,17.696,0.1938,14.079,24.044,42.268,158.797,0.46,0.1304,100.0,overheating,137.22
5119.805,151.854,731.905,3.013,114.326,16.172,0.1247,14.185,20.704,41.89,49.997,-0.486,0.0551,76.373,overheating,229.34
5123.885,167.489,709.23,4.043,98.146,14.238,0.1335,14.101,21.251,59.296,30.455,0.533,0.0636,88.657,sensor_drift,201.79
5211.821,144.476,648.23,3.005,103.829,14.0,0.1298,14.17,21.14,33.003,-45.898,-0.724,0.0529,61.589,sensor_drift,283.19
4853.536,112.467,641.474,1.989,142.56,16.045,0.2103,14.215,21.227,13.281,7.748,-0.844,0.1386,51.461,lubrication_issue,321.72
5066.093,99.601,566.64,3.036,87.783,17.08,0.2324,14.024,21.88,-9.123,-107.417,-0.329,0.1671,76.327,combustion_instability,237.42
4893.923,118.104,689.794,2.856,93.999,16.234,0.0875,14.147,20.642,17.113,48.42,-0.079,0.019,29.721,healthy,409.28
5157.967,122.756,656.282,1.687,133.292,15.067,0.2914,14.002,22.506,12.371,-30.286,-1.908,0.2188,85.337,lubrication_issue,188.21
5294.264,128.95,615.243,3.334,99.354,15.852,0.3584,14.007,24.334,12.327,-97.429,-0.601,0.2749,92.787,abnormal_vibration,172.29
5273.689,154.896,753.395,2.947,111.989,18.17,0.1162,14.145,23.86,36.779,39.791,-0.937,0.0343,70.315,coking_degradation,268.4
5154.088,161.823,777.407,3.6,129.34,17.305,0.1052,14.268,20.645,49.354,87.061,0.015,0.0329,82.705,overheating,223.81
5015.754,124.384,708.346,1.306,143.0,16.599,0.221,13.954,20.721,18.155,44.312,-1.933,0.1597,75.991,lubrication_issue,236.96
4958.24,151.184,659.471,2.648,97.853,15.373,0.1155,14.005,24.646,48.481,8.242,-0.448,0.0521,67.055,sensor_drift,266.72
5254.921,147.163,734.76,3.394,123.236,17.71,0.1919,14.017,21.309,30.257,25.455,-0.443,0.1115,61.149,coking_degradation,278.19
4670.857,117.46,817.967,2.673,85.441,10.099,0.1481,14.096,12.406,22.46,197.967,0.173,0.0618,94.67,injector_abnormality,167.84
5197.9,104.077,657.792,2.848,85.506,17.289,0.4793,14.136,20.67,-10.127,-40.407,-0.847,0.4035,94.475,abnormal_vibration,165.19
4612.708,119.013,541.182,3.525,93.599,14.242,0.1947,14.016,20.766,24.013,-78.818,1.025,0.1037,75.458,misfire,234.69
5190.644,97.4,717.256,3.177,88.355,15.766,0.1005,14.241,23.802,-14.991,23.409,-0.5,0.0253,27.749,healthy,412.47
4993.495,121.614,630.196,3.268,89.145,15.054,0.1441,12.037,20.056,17.82,-26.742,0.084,0.0836,51.423,battery_alternator_health,333.15
4916.679,107.937,785.058,3.799,94.309,15.599,0.1287,14.015,31.684,6.671,140.859,0.808,0.0621,68.479,injection_timing_issue,268.28
5207.069,164.119,781.443,4.029,112.896,15.995,0.144,13.885,23.03,50.841,84.18,0.312,0.0674,87.694,overheating,193.51
5292.248,161.756,659.442,3.119,100.885,14.647,0.1129,13.838,23.52,46.419,-50.457,-0.811,0.0295,74.115,sensor_drift,236.57
4492.654,117.992,564.781,3.779,85.962,16.787,0.2071,14.181,21.842,22.992,-55.219,1.279,0.1066,78.544,misfire,225.2
4893.763,102.506,726.998,3.849,91.357,18.798,0.1949,14.35,33.957,-1.043,80.524,0.914,0.1264,55.433,injection_timing_issue,302.39
4846.747,115.599,775.459,3.409,98.329,20.498,0.3259,13.896,25.241,12.231,134.048,0.592,0.2537,95.711,combustion_instability,173.33
4834.622,111.333,711.626,1.478,119.975,14.447,0.1441,13.977,21.501,14.501,84.501,-1.308,0.0709,74.518,lubrication_issue,244.86
4640.423,101.019,843.497,2.838,102.751,14.661,0.2451,13.852,21.917,6.019,223.497,0.338,0.1564,100.0,combustion_instability,141.14
5433.811,122.493,680.112,3.485,99.294,17.896,0.4653,14.052,21.417,-1.755,-39.888,-0.715,0.3706,74.372,abnormal_vibration,249.07
4755.328,101.521,745.064,4.061,95.299,9.47,0.1924,14.32,31.215,6.521,125.064,1.473,0.1128,88.151,injector_abnormality,189.64
4675.707,110.495,561.877,3.188,96.036,17.495,0.2855,14.335,20.494,15.495,-58.123,0.688,0.1995,66.861,misfire,268.71
5286.714,123.139,657.018,3.337,90.31,15.352,0.099,12.646,21.139,7.319,-53.295,-0.579,0.016,43.148,battery_alternator_health,345.64
5524.746,112.203,837.555,2.588,91.947,15.48,0.2136,13.852,28.571,-12.797,117.555,-1.612,0.1117,81.352,combustion_instability,229.86
5093.344,119.14,755.384,2.826,90.833,10.509,0.1657,13.9,13.612,15.897,89.564,-0.607,0.0982,73.214,injector_abnormality,243.65
4847.137,164.223,622.908,3.57,99.781,14.9,0.067,14.077,24.414,66.437,-7.378,0.752,-0.0052,84.162,sensor_drift,209.61
4813.182,106.91,696.5,2.642,90.249,14.621,0.1155,14.331,21.547,10.762,72.885,-0.091,0.0405,33.4,healthy,375.52
5120.107,112.485,707.549,4.143,102.2,13.775,0.2107,13.802,27.897,4.906,30.38,0.643,0.1411,48.279,combustion_instability,325.93
5119.713,95.75,647.503,2.879,99.729,16.707,0.1392,13.852,22.11,-14.745,-35.459,-0.62,0.0696,37.605,healthy,354.28
4952.614,158.839,794.351,3.62,117.201,19.489,0.1458,14.052,23.167,52.246,135.904,0.538,0.082,100.0,coking_degradation,161.47
4604.814,104.039,551.673,4.168,96.185,17.303,0.2288,14.397,22.323,9.039,-68.327,1.668,0.1372,78.5,misfire,231.81
5228.153,160.432,802.882,3.398,127.632,16.741,0.1378,13.804,20.986,45.565,100.333,-0.372,0.0596,81.187,overheating,221.54
5293.896,96.637,684.34,2.767,101.977,17.407,0.1369,13.845,22.458,-21.526,-31.376,-1.168,0.0534,47.061,healthy,327.51
4720.393,113.581,600.834,3.796,95.215,14.183,0.3925,14.189,22.442,18.581,-19.166,1.295,0.3101,82.002,misfire,211.63
5182.562,142.101,783.72,3.213,111.955,17.571,0.1637,14.153,24.624,28.228,87.716,-0.443,0.0891,80.055,overheating,206.1
4860.916,106.722,737.399,4.114,85.896,16.754,0.2136,14.035,20.964,6.531,100.926,1.262,0.1424,80.424,abnormal_vibration,215.32
5181.778,120.185,751.229,2.756,96.139,16.816,0.2208,14.362,15.523,7.098,56.877,-0.898,0.1463,68.022,injection_timing_issue,261.11
5222.764,113.482,706.674,3.427,85.553,17.878,0.1756,12.967,22.755,-2.306,2.82,-0.33,0.0978,28.51,battery_alternator_health,397.08
4495.193,108.309,695.629,2.717,100.22,12.17,0.3377,14.047,21.409,13.309,75.629,0.217,0.2373,79.51,combustion_instability,210.17
5074.695,133.785,690.751,2.193,135.455,16.915,0.2217,13.875,22.687,24.882,15.477,-1.194,0.1557,67.048,lubrication_issue,262.25
4855.407,110.102,765.577,3.101,95.37,20.903,0.2341,14.227,29.998,5.982,121.797,0.263,0.1625,71.408,injection_timing_issue,262.34
5254.821,122.615,738.694,2.879,85.339,16.538,0.3653,14.21,25.75,6.883,31.749,-0.958,0.2849,81.01,combustion_instability,205.1
4984.488,142.409,806.348,2.861,106.685,19.803,0.1253,14.227,23.47,34.226,141.534,-0.3,0.0641,87.587,coking_degradation,202.06
5138.962,112.181,761.505,4.026,100.537,13.517,0.2283,14.311,27.177,4.105,81.458,0.478,0.1572,67.75,combustion_instability,267.09
5035.854,130.58,717.157,1.02,131.852,15.481,0.2045,14.223,24.533,24.665,51.741,-2.27,0.1416,97.985,lubrication_issue,153.69
4896.127,138.657,748.023,3.7,115.964,18.416,0.1341,14.067,22.838,35.396,101.888,0.759,0.0658,79.746,coking_degradation,234.9
5044.745,107.163,782.83,3.898,90.771,15.981,0.1623,14.018,16.57,0.392,114.814,0.587,0.0987,67.229,injection_timing_issue,249.71
5036.265,153.993,696.14,2.813,103.736,16.023,0.11,13.869,20.187,47.519,29.567,-0.478,0.0471,64.996,sensor_drift,267.64
4516.999,120.56,607.875,3.136,90.452,16.298,0.2781,13.971,22.512,25.56,-12.125,0.636,0.1795,63.531,misfire,287.42
4622.983,106.102,617.39,3.273,103.389,18.41,0.3998,14.016,20.722,11.102,-2.61,0.773,0.3096,68.8,misfire,244.83
5021.92,132.646,700.714,2.01,137.642,15.652,0.1434,13.933,22.818,27.117,37.463,-1.245,0.0817,70.903,lubrication_issue,258.31
4436.043,114.677,548.371,3.08,86.102,15.912,0.3329,14.171,23.669,19.677,-71.629,0.58,0.2277,84.634,misfire,209.48
4928.236,171.437,626.105,3.195,103.792,17.764,0.052,14.25,24.8,67.543,-24.505,0.174,-0.0138,71.378,sensor_drift,244.97
4945.849,119.894,779.39,3.694,98.424,12.792,0.1845,13.821,33.81,20.268,135.552,0.629,0.1201,81.146,injector_abnormality,210.47
5283.692,156.685,633.019,3.423,102.274,14.019,0.1432,14.367,21.036,42.318,-74.084,-0.486,0.0605,79.804,sensor_drift,224.48
4997.074,157.694,803.657,2.645,123.19,17.488,0.1381,14.264,22.453,51.323,141.208,-0.548,0.0779,100.0,coking_degradation,143.83
5277.32,118.091,742.587,3.4,102.082,19.129,0.2332,14.372,32.14,-1.13,26.413,-0.493,0.151,40.99,injection_timing_issue,352.53
4828.099,100.069,715.545,2.628,98.001,17.827,0.3138,14.261,24.441,0.118,82.833,-0.143,0.2401,59.949,abnormal_vibration,304.94
5070.497,123.742,709.004,3.751,97.918,17.464,0.1207,14.143,23.981,14.459,33.387,0.375,0.0551,31.966,healthy,394.34
5022.262,139.239,743.486,2.641,105.626,18.449,0.1566,14.06,20.91,30.899,74.581,-0.615,0.0949,71.541,coking_degradation,259.22
5099.801,102.241,623.864,3.532,98.393,16.931,0.43,14.333,23.464,-7.681,-55.961,0.083,0.362,85.776,abnormal_vibration,190.59
5232.151,98.408,716.998,3.191,95.414,14.015,0.0951,14.3,20.629,-13.893,19.181,-0.59,0.0165,25.802,healthy,408.17
4824.119,159.415,647.113,3.373,103.886,17.574,0.0664,14.37,22.461,59.877,15.624,0.613,-0.0077,80.109,sensor_drift,221.38
4987.619,141.832,711.591,3.77,97.732,15.007,0.0865,13.952,22.789,38.32,55.805,0.601,0.0255,64.546,sensor_drift,272.17
5203.435,99.982,769.893,3.829,104.919,16.063,0.3235,13.885,28.785,-13.218,73.148,0.12,0.2472,76.914,combustion_instability,237.68
5101.306,114.461,706.087,3.122,88.602,16.772,0.4219,14.098,22.851,4.637,26.309,-0.331,0.3538,77.111,abnormal_vibration,234.18
4490.852,134.777,579.247,2.659,91.517,16.926,0.3605,13.966,22.493,39.777,-40.753,0.159,0.2597,89.155,misfire,201.73
5230.759,140.557,683.986,1.822,139.262,15.659,0.2448,13.862,22.95,26.668,-16.868,-1.955,0.1663,88.888,lubrication_issue,202.63
5116.523,103.674,661.075,3.547,86.161,15.847,0.0846,12.415,23.612,-5.834,-19.594,0.056,0.0152,19.176,battery_alternator_health,431.65
5272.31,147.944,648.144,2.994,97.141,16.955,0.0588,14.053,20.555,31.097,-62.781,-0.886,-0.023,66.134,sensor_drift,269.72
4962.574,166.991,635.227,3.993,104.854,16.917,0.1186,14.135,22.173,62.571,-19.872,0.887,0.0556,81.875,sensor_drift,226.41
4827.014,124.68,670.1,1.437,112.753,15.832,0.1621,14.031,20.683,26.767,41.574,-1.33,0.0883,73.596,lubrication_issue,241.34
5108.026,99.992,707.38,2.73,86.244,17.83,0.1923,14.032,12.987,-11.159,24.275,-0.74,0.1236,54.141,injection_timing_issue,308.41
5137.9,139.509,649.191,0.821,119.898,14.377,0.1657,13.83,22.544,30.616,-32.385,-2.724,0.0947,85.574,lubrication_issue,212.25
4879.103,106.978,627.298,3.16,94.246,14.374,0.0966,14.185,24.501,8.44,-7.689,0.262,0.0269,15.598,healthy,444.35
4658.327,124.646,801.812,3.445,102.845,12.568,0.2117,14.361,27.297,29.646,181.812,0.945,0.1244,100.0,injector_abnormality,150.49
5051.058,120.848,679.104,0.99,131.135,15.378,0.2707,14.268,23.339,14.428,11.157,-2.337,0.2066,86.838,lubrication_issue,193.26
5312.001,106.332,700.26,2.902,102.562,14.657,0.3711,14.146,23.721,-9.805,-13.214,-1.078,0.2862,77.31,abnormal_vibration,229.08
5015.203,122.448,658.363,3.035,92.527,15.839,0.0533,14.134,24.302,17.001,-4.051,-0.203,-0.0079,18.713,healthy,428.6
5292.926,135.02,732.677,4.073,121.628,17.48,0.1125,13.869,24.978,16.823,16.99,0.141,0.0291,41.757,overheating,362.39
5120.674,121.33,654.966,2.709,102.003,17.329,0.1064,13.162,23.615,10.175,-29.412,-0.792,0.0368,40.467,battery_alternator_health,365.86
